text,label
lowkey this is perfecttttt 🥳,Positive
greta job 🙄 totally helpful,Sarcastic
bro thissss is fantsatic 🔥,Positive
lowkey this is aamzinggg 🤩,Positive
tbh this is aewsomeeeee ❤️,Positive
lol this is perfcet 😄,Positive
ngl thissss is terribleeeee 😠,Negative
hgihkey this is perfect 🥳,Positive
jsuttt perfect 🙃 totally helpfulllll,Sarcastic
idk thisssss is amazing 🤩,Positive
bro thissss is amazing 🔥,Positive
tbh thsiss is perfect 🤩,Positive
best everrr 🙃 totallyyyy helpful,Sarcastic
loveeee thattttt for me 🙄 totallyyyyy heplful,Sarcastic
lol it was avergae 🫤,Neutral
ngl thissss is worsttttt 😠,Negative
ngl it was okayyyy 🙂,Neutral
lol thissss is wortstt 😠,Negative
bro this is afntastic 😍,Positive
highkeyyyyy this is patheticccc 💔,Negative
bro this is worstttt 😭,Negative
lowkeyyyy thissss is ptahetic 😭,Negative
love thattttt for me 👏 totally ehlpful,Sarcastic
yeah sure 😂 totally helpufl,Sarcastic
love thtatttt for me 😒 totally helpful,Sarcastic
bestttt everrrrr 🙄 totally helpful,Sarcastic
bro thisssss is pahtetic 😠,Negative
ngl thisssss is trashhhh 😭,Negative
higheky it was avreage 😐,Neutral
idk thissss is great 🥳,Positive
loveeee that for me 🙄 totally heplfulllll,Sarcastic
highkeyyy thisssss is awesome 😍,Positive
just perfecttt 😂 totally helpfulll,Sarcastic
highkeyyyyy this is lit 😄,Positive
love thattttt for me 😂 totally helpfulll,Sarcastic
higheky it was fine 🙂,Neutral
loweky it was regluar 🫤,Neutral
tbh tihsss is terrible 😡,Negative
lowkey thissss is annoyinggg 💔,Negative
great job 🙃 totallyyy hlepful,Sarcastic
hihgkey htisss is bad 😠,Negative
wow amazing 🙄 totallyyy helpful,Sarcastic
yeahhhhh sureeee 🙄 totallyyyy helpful,Sarcastic
yeahhh sureeee 😂 totally helpfulllll,Sarcastic
lowkey thisssss is patheticcccc 👎,Negative
tbh thisss is lit 😍,Positive
yeahhhh sure 😏 ottallyyyy helpful,Sarcastic
love that for me 🙄 totallyyyy helpufl,Sarcastic
highkey this is terrible 😡,Negative
highkey this is perfetc 😍,Positive
tbh this is pathteic 😠,Negative
yeah sureee 😂 totalyl helpful,Sarcastic
bro this is amzaing 🤩,Positive
yehahhh sure 👏 totally helpful,Sarcastic
ngl this is worsttt 😭,Negative
lowkey this is greta ✨,Positive
fr thissss is worst 💔,Negative
bro thissss is rgeat 😁,Positive
bro thisssss is trashhhh 😭,Negative
lwokey it was normallll 😐,Neutral
highkey thisssss is pathetci 😭,Negative
tbh thissss is annoying 😒,Negative
just prefecttt 👏 totally helpfullll,Sarcastic
wow amazing 😂 totally helfpul,Sarcastic
higkhey thisss is annoying 😠,Negative
bro this is greattttt ✨,Positive
just perfect 😏 totlalyyy helpful,Sarcastic
fr thisssss is worstttt 😭,Negative
omg this is awesome 😁,Positive
yeahhhhh sureee 🙄 totally helpful,Sarcastic
justtt perfect 👏 totallyyy helpful,Sarcastic
idk thisss is prefect ❤️,Positive
highkey thisssss is annoying 😤,Negative
tbh this is patheticcc 😒,Negative
wow maazing 😒 totally helpful,Sarcastic
fr it was stadnard 🫤,Neutral
omg thissss is terrible 😭,Negative
fr this is trashhhhh 😒,Negative
omg thissss is worst 😠,Negative
wow amazigngg 😏 totallyyyyy helpful,Sarcastic
ngl thissss is amazinggggg ❤️,Positive
love that for me 😂 totallyyy helpufl,Sarcastic
fr thissss is wrost 💔,Negative
highkey thisssss is solid 😄,Positive
love thatttt for me 🙄 totallyyy helpfulllll,Sarcastic
omg this is annoyingggg 😠,Negative
lwokey thissss is aewsome 😍,Positive
bestttt ever 😂 ottally helpuflll,Sarcastic
wow amazing 😂 toatllyyyy helpful,Sarcastic
fr this is awfullll 😭,Negative
lol this is amaznig ❤️,Positive
idk it was onrmal 🙂,Neutral
omg htisss is solid ✨,Positive
olwkey this is solidddd ✨,Positive
lol thisssss is patheitcccc 👎,Negative
higkheyyyyy it was okay 🤷,Neutral
yeah srueee 🙄 totally helpful,Sarcastic
lowkeyyyyy it was normal 🫤,Neutral
wow amazing 🙄 totallyyyyy helpfullll,Sarcastic
highkey thisssss is pathetic 😤,Negative
idk this is gerat 😁,Positive
highkeyyyy this is trash 😠,Negative
highkey thisss is bad 😡,Negative
best ever 🙄 totlaly helpful,Sarcastic
ngl thisss is worst 💔,Negative
highkey it was nomral 😐,Neutral
love thattt for me 👏 totally helpful,Sarcastic
ngl it was regluarrrr 🤷,Neutral
omg thisss is annoying 😠,Negative
greta job 😒 totally heplful,Sarcastic
wow amaizng 👏 totally helpful,Sarcastic
just perfect 😏 totallyyyyy hlepful,Sarcastic
lol this is perfectttt 🤩,Positive
yeah sure 👏 totlalyyyy helpful,Sarcastic
hgihkey thisssss is perfecttttt ❤️,Positive
ngl this is terribleeeee 👎,Negative
just perfect 😂 totalyl helpful,Sarcastic
greattt job 👏 totallyyyyy helpfulll,Sarcastic
bro thissss is aewsome 😁,Positive
love that for me 😏 totallyyyy helfpul,Sarcastic
lowekyyy thisss is fantastic ✨,Positive
besttt ever 😏 totally helpfullll,Sarcastic
ngl it was okyayyy 🤷,Neutral
loveee that for me 😏 totallyyyy helpful,Sarcastic
love that for me 🙄 totallyyyy hlepful,Sarcastic
love thatttt for me 😒 totally helpfulllll,Sarcastic
hihgkey it was okay 🫤,Neutral
bro it was standarddddd 🫤,Neutral
ngl it was normalllll 😐,Neutral
ngl this is solid 🤩,Positive
ngl htisss is amazing 😁,Positive
bro this is patheticccc 😒,Negative
yeah sureeeee 🙃 totlaly ehlpful,Sarcastic
tbh thissss is worsttttt 😡,Negative
idk it was averageee 🤷,Neutral
omg thisssss is great 🤩,Positive
bro thisss is awfullll 😤,Negative
greattt job 🙄 totally heplful,Sarcastic
tbh this is awesomeeeee 😍,Positive
fr it was regularrr 🤷,Neutral
justtttt perfect 🙃 totally helpfulll,Sarcastic
lol htisssss is terribleeeee 😭,Negative
greatttt job 🙃 totally hlepfullll,Sarcastic
wow amazing 😒 toatlly hlepful,Sarcastic
idk this is aewsomeee 😁,Positive
ngl thisss is fantasticccc 🤩,Positive
justttt perfect 🙄 ottally helpful,Sarcastic
justtt perfect 😂 totally helpfulllll,Sarcastic
idk thisss is perfectttt 😍,Positive
besttt ever 😏 totally helfpul,Sarcastic
bro this is perefct 😄,Positive
lowkeyyy this is patheticccc 😭,Negative
best everrr 😒 totally helpfulllll,Sarcastic
idk this is eprfect 😍,Positive
lol this is soliddddd 😄,Positive
love that for me 🙃 ottally helpful,Sarcastic
greattt job 😏 totally helpfulll,Sarcastic
idk it was normallll 🫤,Neutral
bro thissss is great 🤩,Positive
ngl this is awflullll 😒,Negative
omg thisssss is great 😁,Positive
omg thisssss is oslid 😁,Positive
just perfect 🙃 totlaly helpful,Sarcastic
highkey this is awesomeee ❤️,Positive
ihghkeyyyyy this is awfullll 😞,Negative
idk thisssss is worst 💔,Negative
lowkeyyy this is terrible 😞,Negative
lwokey it was normallll 🙂,Neutral
wow amazing 👏 totlaly helpfulll,Sarcastic
lol thissss is terribleee 💔,Negative
idk thisss is fantastic 🤩,Positive
fr it was noraml 🫤,Neutral
lowkeyyyyy it was regular 😐,Neutral
lol this is annoyingggg 😤,Negative
idk this is awesomeee 😍,Positive
highkeyyyy thisss is great 😍,Positive
ngl thisssss is graet 😁,Positive
graet job 🙃 ttoally helpful,Sarcastic
lowkeyyyy this is solid 😄,Positive
lowkey this is sloidddd 🔥,Positive
lowkeyyyy it was fine 😐,Neutral
highkey thisssss is amazingggg 😍,Positive
wow maazing 🙄 totallyyyyy hlepfulll,Sarcastic
wow amazing 😒 totallyyy helpfullll,Sarcastic
yeah sueree 😏 ottally helpfulll,Sarcastic
love thattt for me 😂 totallyyyyy helpful,Sarcastic
yeah sureee 🙃 toatlly helpful,Sarcastic
graet job 😏 totallyyy helpful,Sarcastic
highkeyyy it was standardddd 🫤,Neutral
highkey thisss is bad 👎,Negative
omg thissss is annoyinggg 😒,Negative
highkeyyyyy this is tarsh 👎,Negative
highkeyyyyy it was fine 🫤,Neutral
lol thisssss is awesome 😍,Positive
lol this is awesoem 🔥,Positive
fr this is etrrible 😤,Negative
loveee thattt for me 👏 totallyyy helpflu,Sarcastic
tbh thisss is bad 😭,Negative
bro this is amazinggggg 🤩,Positive
highkeyyyyy this is bad 👎,Negative
highkeyyyy it was rgeularrr 🫤,Neutral
lowkey this is trashhhhh 😡,Negative
wow amazingggg 👏 totally helpfulll,Sarcastic
tbh this is waesome 🤩,Positive
greatttt job 😏 toatllyyy helpful,Sarcastic
fr thissss is trash 😒,Negative
ihghkey this is perfect ✨,Positive
highkey this is amazing 😍,Positive
lol this is terribleee 😠,Negative
best ever 🙄 totally helpfulllll,Sarcastic
lol this is annoyinggggg 💔,Negative
lol thissss is patheticccc 😤,Negative
lol this is annoyinggg 😒,Negative
besttt everrr 😏 totally helpful,Sarcastic
just perfectttt 🙄 totally helpfullll,Sarcastic
bro thissss is great ✨,Positive
lol this is annoyinggg 😭,Negative
highkeyyy this is awesomeeeee 🥳,Positive
wow amazing 👏 toatllyyy helpful,Sarcastic
greattttt job 👏 totally helpfulllll,Sarcastic
wow amazinggggg 🙃 totally helpflulll,Sarcastic
highkeyyy this is fantastic 😄,Positive
idk it was regularrr 😐,Neutral
highkey thisssss is trsah 😒,Negative
ngl this is amazinggg ❤️,Positive
highkey this is aweosmeee ✨,Positive
lol this is trashhh 😡,Negative
lol thisssss is lit 🤩,Positive
gerat job 😒 totally helpfulll,Sarcastic
bro this is soliddd ✨,Positive
ngl thisssss is amazingggg 😁,Positive
ngl thissss is bad 😒,Negative
omg this is amazinggggg 🥳,Positive
best ever 🙄 totally helpflu,Sarcastic
love that for me 😂 totallyyyyy helpfullll,Sarcastic
wow amazinggggg 😂 totally hlepful,Sarcastic
just perfect 🙃 toatlly helpful,Sarcastic
just perfecttttt 😒 totlaly helpful,Sarcastic
ngl thissss is perfectttt 😍,Positive
highekyyyy it was reuglar 🤷,Neutral
higkhey this is lit ✨,Positive
lol thisssss is awesomeeeee 🔥,Positive
highkey thisssss is fanatstic 😄,Positive
highkeyyyy this is greattt 🔥,Positive
wow amazing 👏 totally helfpul,Sarcastic
wow amazinggg 🙃 ottally helpful,Sarcastic
love thattttt for me 😒 ttoallyyyyy ehlpful,Sarcastic
highkey thisss is bad 😭,Negative
lol it was averageeee 🤷,Neutral
wow amazing 😏 toatlly helfpul,Sarcastic
highkeyyy it was average 🫤,Neutral
lowkeyyyyy this is fantasticcc 😁,Positive
bro tihsss is great 😁,Positive
besttttt ever 👏 totallyyy helpfulllll,Sarcastic
idk thissss is fantastic ❤️,Positive
idk this is soldiddd 🥳,Positive
just perfect 🙄 totally hlepful,Sarcastic
yehahh sure 😒 totally helpful,Sarcastic
lowkeyyyyy it was average 🫤,Neutral
highkeyyyyy thisssss is perfect 😄,Positive
graet job 😂 totally heplful,Sarcastic
besttttt ever 👏 totally helpflulll,Sarcastic
ngl this is awful 👎,Negative
fr this is greattt ✨,Positive
highkey thisss is patheitc 😞,Negative
idk htissss is trashhhhh 😤,Negative
lowkeyyy this is fantastic 🔥,Positive
bro thisss is trash 😞,Negative
fr this is patheticcc 👎,Negative
fr it was satndard 🫤,Neutral
omg thisssss is perfcet 🥳,Positive
highkey thisss is solid 🔥,Positive
lol thissss is great 🔥,Positive
lowkey tihsssss is fatnasticcccc 🥳,Positive
lvoeee htattt for me 🙃 totally helpful,Sarcastic
lowkey this is awful 👎,Negative
bestttt everrrrr 😒 totally heplful,Sarcastic
tbh it was okayyyyy 😐,Neutral
just perfect 🙃 totallyyy helpfullll,Sarcastic
lol thisss is solid 😍,Positive
tbh thisss is lit 😄,Positive
lol it was regulrarrr 😐,Neutral
tbh this is terribel 😠,Negative
omg thsissss is trash 💔,Negative
yeahhhh sure 👏 totallyyyyy helpful,Sarcastic
great job 😒 totlaly heplful,Sarcastic
highkeyyyyy it was averageee 😐,Neutral
idk this is greattt 🥳,Positive
besttt ever 😏 totallyyy helpful,Sarcastic
omg thisssss is annyoing 😞,Negative
highkeyyyy this is pathetic 😒,Negative
tbh this is terribleee 😞,Negative
great job 🙄 ttoally helpful,Sarcastic
omg this is annoyinggggg 😡,Negative
highkeyyyy thisssss is fantastic 😄,Positive
ngl this is awufl 😒,Negative
fr this is terrbile 😠,Negative
lowkey it was standardddd 🙂,Neutral
bro thissss is trash 😒,Negative
highkey it was aevrage 🤷,Neutral
just perfect 😏 totally ehlpful,Sarcastic
highkey tihsss is aweosmeee 😄,Positive
wow amazigngg 🙃 totally helpfullll,Sarcastic
ngl this is greattttt 🔥,Positive
lol this is terrbileee 😠,Negative
just pefrect 😏 totally helpfulll,Sarcastic
yeah sureee 🙃 ttoallyyyyy helpful,Sarcastic
highkeyyy this is worst 💔,Negative
hgihkey this is awfullll 😒,Negative
idk htisss is rtash 💔,Negative
fr this is terribelee 😞,Negative
fr this is annoyinggg 💔,Negative
fr thisss is amazing 😍,Positive
lwokey it was standarddddd 🫤,Neutral
lol it was rgeular 🙂,Neutral
tbh it was stnadard 🙂,Neutral
highkey this is annoyinggg 👎,Negative
lowkey this is apthetic 😤,Negative
love thattttt for me 🙃 toatlly helpful,Sarcastic
tbh this is fantasticcc 🤩,Positive
highkeyyyyy thisss is amzaing 🥳,Positive
yeahhh sure 😏 totallyyyyy helpfulll,Sarcastic
loweky this is gretatt 🤩,Positive
lowkeyyy thissss is awful 💔,Negative
love thattt for me 😂 totallyyyy helpfulllll,Sarcastic
lol thisssss is trash 😡,Negative
highkye this is perfectttt 😄,Positive
bro this is wrosttt 😞,Negative
lowkeyyyyy it was okayyyyy 😐,Neutral
bro thisss is amazinggggg 😍,Positive
omg this is pathteic 💔,Negative
idk this is trashhh 👎,Negative
yeahhhhh sure 😒 totallyyy helpfullll,Sarcastic
omg thisss is amazing ✨,Positive
idk this is pathetic 😠,Negative
fr this is awesomeeeee ❤️,Positive
omg thisss is great 😁,Positive
lol thisssss is worst 😭,Negative
ngl it was regularrr 🙂,Neutral
lowkeyyyy it was normla 🤷,Neutral
just perfect 👏 totally helpfullll,Sarcastic
wow amazing 🙃 totallyyyyy hlepfulll,Sarcastic
bro this is nanoying 😤,Negative
lowkey it was tsandarddddd 🙂,Neutral
idk this is worst 😤,Negative
fr thissss is annoyinggg 👎,Negative
tbh thisss is terribleeeee 😤,Negative
bro it was regluar 🫤,Neutral
just perfect 😒 ottally helpfulllll,Sarcastic
omg thsisss is amazing 😍,Positive
idk thissss is bad 😤,Negative
tbh this is waful 😒,Negative
tbh thissss is worst 😤,Negative
lowkeyyy it was regular 🙂,Neutral
bro thisss is awesome 🥳,Positive
highkeyyyyy thisssss is trash 😡,Negative
ngl thisssss is terribleeeee 😠,Negative
greattt job 👏 totally helpfulll,Sarcastic
justtttt perfect 👏 totally helpfulllll,Sarcastic
lol this is worts 😡,Negative
wow amazing 👏 ottallyyyy helpful,Sarcastic
wow amazing 🙃 totalyl ehlpful,Sarcastic
omg this is awesomeeeee ✨,Positive
love that for me 😏 totlaly helfpul,Sarcastic
lowkeyyyy thisss is lit 😍,Positive
lowkey this is ptahetic 👎,Negative
omg this is terribel 😭,Negative
lowkey thissss is greta ❤️,Positive
highkey thissss is pathetic 😤,Negative
highkeyyyy it was okayyy 🤷,Neutral
bestttt everrr 🙄 totally heplful,Sarcastic
olwkey it was fine 🤷,Neutral
besttt ever 🙃 totally helpfulll,Sarcastic
greattt job 😒 totally helpufl,Sarcastic
lowkeyyyy this is perfect ✨,Positive
lol thissss is awful 💔,Negative
fr this is amaiznggg 🥳,Positive
yeah sureee 🙃 totallyyyy helpful,Sarcastic
lokwey this is awful 😡,Negative
lowkey it was avergae 🤷,Neutral
wow maazinggggg 😒 ottallyyyy helpfulllll,Sarcastic
omg it was regualr 🫤,Neutral
wow amazinggg 😒 totally helpfulll,Sarcastic
fr this is perfectttt 🤩,Positive
highkey tihsssss is terrible 😠,Negative
lol this is greattttt ❤️,Positive
loveee that for me 🙄 totally helpfulllll,Sarcastic
idk this is amzaing ❤️,Positive
highkeyyyyy this is pathteic 💔,Negative
tbh thissss is amazinggggg 🤩,Positive
yeah sure 😒 totallyyyy helpfulll,Sarcastic
highkey this is awesomeeee 🥳,Positive
ngl thisss is worts 😒,Negative
loveee thtatt for me 🙄 totallyyyyy helpful,Sarcastic
just perfect 🙃 totallyyyyy helpfulll,Sarcastic
highkey thisss is awesmoe 😄,Positive
wow amazing 👏 totally helfpulll,Sarcastic
bro this is wrost 😤,Negative
great job 🙃 totallyyyy hlepful,Sarcastic
lowkeyyy thisssss is annoying 😤,Negative
yeah sure 🙃 totallyyyy heplfullll,Sarcastic
ngl htissss is eprfect 🔥,Positive
bro this is awflu 😡,Negative
omg thisss is trash 😭,Negative
lokwey thisssss is pathetic 😤,Negative
tbh thisssss is amazinggg ❤️,Positive
lokwey this is greattttt 🥳,Positive
highkey thisssss is awesome 😍,Positive
yeah sure 😂 totally ehlpfulllll,Sarcastic
lol this is geratttt 😁,Positive
jsuttt perfecttt 😒 ottally helpfullll,Sarcastic
gerat job 😂 totallyyyyy helpfulllll,Sarcastic
highkeyyyy it was regularrrr 🙂,Neutral
omg thisss is awful 😭,Negative
fr this is perfecttt 😁,Positive
ngl it was standadr 😐,Neutral
lowkey this is soliddddd 😍,Positive
justtt perfecttt 👏 totally helpful,Sarcastic
higkheyyyyy it was regular 🫤,Neutral
best ever 😒 toatlly helpfulll,Sarcastic
yeah sure 👏 totallyyyy helpfulllll,Sarcastic
lowkey htisss is perfect 😍,Positive
ngl thisss is worst 😒,Negative
